링크,회사명,법인명,채용내용,태그,뱃지,근무지,모집구분,학력조건
/zf_user/jobs/relay/view?view_type=list&rec_idx=46611929,현대자동차(주),현대자동차그룹,[선행기술원] 차량용 반도체_SoC Functional Safety,['아키텍쳐제품설계안전관리자위험성평가'],None,경기 성남시 분당구,경력 5년↑,박사
/zf_user/jobs/relay/view?view_type=list&rec_idx=46614109,대신네트웍스(주),None,공공(대전) 서버 및 시스템 운영(SM)관리 모집,['기술지원유지보수솔루션인프라PL(프로젝트리더)'],None,대전 서구,1 ~ 2년 · 정규직 외,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46611883,현대자동차(주),현대자동차그룹,[선행기술원] 차세대 구동 모터 차량 성능 개발,['알고리즘MCU인터페이스'],None,경기 성남시 분당구,경력 5년↑,박사
/zf_user/jobs/relay/view?view_type=list&rec_idx=46614102,현진이앤에스 주식회사,아그네스수산그룹,ERP 개발 및 운용 담당자 모집,['ERPJavaOracleDBPHP'],None,경기 안산시 단원구,신입 · 경력 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46614098,(주)킴스,None,[외국계/강남] Asp.net Developer 채용,['웹개발솔루션APIIISWindows 외'],None,서울 강남구,3 ~ 5년 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46614085,(주)인라이플,인라이플그룹,[주4.5일] DBA 채용,['DBASE(시스템엔지니어)네트워크데이터마이닝데이터시각화 외'],None,서울 구로구 외,경력 1년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46614051,디케이소프트(주),None,2023년 디케이소프트(주) 신입 및 경력 S/W 개발자 모집,"['솔루션S', 'WC#']",None,부산 기장군,신입 · 경력 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46614010,(주)썬더소프트코리아,None,[Thundersoft Korea] Camera SW Engineer 신입/ 경력 모집,"['앱개발임베디드S', 'WAndroidC# 외']",IT개발·데이터 지원 급상승,경기 용인시 기흥구,신입 · 경력 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46614006,(주)인라이플,인라이플그룹,[주4.5일] Back end (JAVA) 개발자 채용,"['백엔드', '서버개발앱개발웹개발프론트엔드SI개발 외']",None,서울 구로구 외,경력 3년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613993,(주)지에스아이오토모티브,None,"QA, 검증 정규직 채용(신입/경력)","['QA', '테스터']",None,경기 용인시 기흥구,신입 · 경력 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613989,유저스(주),None,시스템개발 정규직 모집합니다 - 신입,"['유지보수솔루션H', 'W제품설계제조']",None,대전 유성구,신입 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613978,(주)우경정보기술,None,우경정보기술 제품영업 사원 모집,['기술지원유지보수정보보안SI개발네트워크 외'],None,대구 수성구,경력 1년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613940,(주)케이지모빌리언스,KG그룹,[KG모빌리언스] IT개발본부 경력직 채용 (백엔드 개발자),"['웹개발QA', '테스터JavaOracleDBRestAPI 외']",None,서울 중구,3 ~ 7년 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613907,제일타카㈜,None,"전산관리/유지보수, 총무직 채용","['유지보수총무비품관리네트워크S', 'W']",None,경기 광주시,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46500283,(주)XN시스템즈,None,엑스엔시스템즈 관제센터 신입사원 채용공고,['유지보수정보보안네트워크방화벽기술지원 외'],None,서울 금천구,신입 · 정규직,고졸↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46265102,(주)XN시스템즈,None,엑스엔시스템즈 네트워크 보안 엔지니어 신입사원 채용공고,['유지보수정보보안네트워크방화벽기술지원 외'],IT개발·데이터 조회 급상승,서울 금천구,신입 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613868,디에스이(주),None,PLC & SCADA 프로그램 및 기술영업,['SE(시스템엔지니어)영업관리전기제어FA(공장자동화)영업기획 외'],None,경기 부천시 외,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613866,(주)엠쓰리모바일,None,(주)엠쓰리모바일 연구기술본부 APP팀 신규/경력 직원 채용,"['백엔드', '서버개발앱개발SE(시스템엔지니어)임베디드정보통신 외']",IT개발·데이터 지원 급상승,서울 금천구,신입 · 경력 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613859,(주)아리모아,None,웹디자이너 채용 공고,['퍼블리셔웹표준·웹접근성HTMLJavascript배너디자인 외'],None,부산 연제구,경력 1년↑ · 계약직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613800,(주)민병철교육그룹,None,[민병철교육그룹] 풀스택 개발자 (원격근무 가능),"['백엔드', '서버개발웹개발프론트엔드CSS3HTML5 외']",None,서울 강남구,7 ~ 15년 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46138350,프라이빗테크놀로지(주),None,프론트엔드 개발자,['웹개발퍼블리셔프론트엔드반응형웹웹표준·웹접근성 외'],취업축하금,서울 마포구 외,5 ~ 10년 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613745,(주)큐센텍,None,IoT & SI 개발 지원,"['유지보수정보통신H', 'WIoT기술지원']",None,서울 영등포구,경력 2년↑ · 정규직,고졸↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613718,(주)수산아이앤티 (구 플러스기술),수산그룹,[코스닥상장사 수산INT] 보안솔루션 기술 엔지니어 (신입/경력),['기술지원보안컨설팅정보보안SE(시스템엔지니어)ICT컨설팅 외'],None,서울 강남구,신입 · 경력 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613662,(주)럭스로보,럭스로보그룹,F/E 개발자 채용,['웹개발프론트엔드AWSFlutterGraphQL 외'],IT개발·데이터 조회 급상승,서울 서초구,경력 3년↑ · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46370722,(주)디엑스지,None,[강남역] 가스분석기 SW / HW / 시스템설계 / 기구설계,['데이터엔지니어앱개발유지보수정보보안네트워크 외'],None,서울 강남구 외,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613635,(주)밸리랩,None,"(주)밸리랩 블록체인 기획, 운영 신입/경력 채용 공고",['블록체인인프라'],None,서울 강남구,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46481224,(주)우원기술,우원기술그룹,2차전지 PC비전 S/W 개발 정규직 채용(신입),"['SE(시스템엔지니어)S', 'WC++MFC']",취업축하금,서울 강남구,신입 · 정규직,고졸↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613629,(주)슈프리마,슈프리마에이치큐그룹,[슈프리마] 영상보안 SI 영업 팀장 모집,['기술지원IDC'],None,경기 성남시 분당구,10 ~ 20년 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613609,(주)한국카본,None,2023년 한국카본 신입/경력사원 채용 - 인사 / 생산관리,"['ERP인사교육인사기획평가', '보상생산관리 외']",None,서울 마포구,신입 · 경력 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613598,그린컴퓨터아트학원,None,그린컴퓨터아트학원 청주점 파이썬 특강 강사 모집,"['백엔드', '서버개발웹개발PythonIT강사직업훈련 외']",None,충북 청주시 서원구,경력 1년↑ · 위촉직 외,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613539,(주)핀시큐리티,None,(주)핀시큐리티 정보보호 컨설팅 취약점진단 채용,['보안컨설팅정보보안IT컨설팅인프라취약점진단 외'],None,서울 구로구,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=43856396,(주)오픈소스컨설팅,None,Private Cloud 엔지니어,['웹개발SE(시스템엔지니어)네트워크인프라DevOps 외'],취업축하금,서울 강남구 외,3 ~ 15년 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613515,위로,None,[위로] 미용의료기기 하드웨어 개발자 인재채용,"['H', 'WMCUS', 'W라즈베리파이C++ 외']",None,경기 수원시 권선구,경력 3년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613508,(주)넥슨,넥슨그룹,[라이브본부] 커뮤니티 분석전문가,['데이터분석가PM(프로젝트매니저)트렌드분석네트워크사업기획 외'],None,경기 성남시 분당구,경력 4년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46489597,넥스원소프트(주),None,백엔드 개발자 경력 채용,"['백엔드', '서버개발보안컨설팅웹개발솔루션클라우드 외']",취업축하금,서울 강남구 외,경력 3년↑ · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613486,(주)엠펀치,None,[엠펀치] 프론트엔드 개발자(경력) 채용,['프론트엔드CSSJavascriptPHPReact 외'],None,서울 마포구 외,경력 2년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613480,예반,None,감각있고 센스있는 웹디자이너를 예반에서 찾고 있습니다  :),['웹마스터사이트관리온라인MD상품관리쇼핑몰 외'],None,대구 서구,경력무관 · 정규직,고졸↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613413,(주)사운드그래프,None,미디어 디스플레이 DID 설치 담당자 채용,['기술지원LCD디스플레이클라우드설치'],None,서울 성동구,경력무관 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613393,(주)케이티씨에스,케이티그룹,[대구점] kt플라자 채용공고,['정보통신'],1000대기업 인기 TOP100,대구 중구,신입 · 경력 · 계약직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46612988,SK텔레콤(주),SK그룹,ML 기반 서비스 Backend 개발자,"['백엔드', '서버개발머신러닝클라우드']",None,서울 중구,경력 3년↑ · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613354,(주)마크베이스,None,백엔드 개발자 모집 (경력),"['데이터분석가백엔드', '서버개발APIIoTGit 외']",None,서울 강남구,3 ~ 10년 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613307,(주)이젬코,None,[경력] SE(시스템 엔지니어) 담당자 채용,"['백엔드', '서버개발웹개발유지보수정보보안SE(시스템엔지니어) 외']",None,서울 성동구,경력 3년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46569133,(주)엔투솔루션,None,프론트엔드 개발자 채용,['프론트엔드AngularHTMLJavascriptReact 외'],None,서울 성동구,2 ~ 5년 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613290,(주)케이티씨에스,케이티그룹,[문경] kt플라자 채용공고,['정보통신'],1000대기업 인기 TOP100,경북 문경시,신입 · 경력 · 계약직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46593343,(주)좋은사람들,SECO그룹,좋은사람들 전산팀(ERP) 경력사원 모집,['DBASE(시스템엔지니어)ERPOracleDB파워빌더 외'],None,서울 성동구,경력 5년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613287,(주)청암,청암홈그룹,[청암] RPA/UiPath 개발자 채용,"['백엔드', '서버개발RPA']",None,서울 용산구,신입 · 경력 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46593443,(주)좋은사람들,SECO그룹,좋은사람들 전산팀(인프라 INFRA) 경력사원 모집,['네트워크인프라방화벽솔루션Linux'],None,서울 성동구,경력 3년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46593391,(주)좋은사람들,SECO그룹,좋은사람들 전산팀(웹 WEB 개발) 경력사원 모집,['웹개발DBASE(시스템엔지니어)OracleDB유지보수'],None,서울 성동구,경력 5년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613247,한국건물에너지기술원,None,BEMS 계측 인프라 분야 신입 및 경력사원 채용,['기술지원전기설계시공관리자건축전기전기시공 외'],None,서울 서초구,신입 · 경력 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46567725,(주)라톤테크,None,(주)라톤테크 보안솔루션 기술지원 모집,['기술지원웹개발정보보안솔루션Java 외'],None,서울 금천구,경력무관 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613238,한국건물에너지기술원,None,"서버, 백엔드 개발자 경력직 채용","['백엔드', '서버개발JavascriptMariaDBNode.jsRestAPI 외']",None,서울 서초구,경력 3년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613236,티에스엔랩(주),None,컴파일러 개발자 채용,['딥러닝AI(인공지능)네트워크컴파일러'],None,경기 용인시 기흥구,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613235,(주)비즈테크아이,LG그룹,[LG그룹] 스마트팩토리 자바 경력직 채용,['AngularJavaJavascriptMariaDBMSSQL 외'],None,서울 마포구,경력 3년↑ · 정규직 외,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46391358,한국온라인광고연구소,None,홈페이지제작 웹디자인 웹디자이너 HTML CSS 웹컨텐츠 제작 채용,['퍼블리셔CSSHTML광고디자인그래픽디자인 외'],None,경기 군포시 외,신입 · 경력 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613149,한국광기술원,None,2023년도 제4차 계약직 공개 채용 공고 [연구직],"['빅데이터S', 'WC++Python연구원 외']",연구·R&D 스크랩 급상승,광주 북구 외,경력무관 · 계약직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613122,(주)파더스랩,None,Eclipse 플러그인 개발자 (계약직 6개월),"['백엔드', '서버개발웹개발웹마스터프론트엔드Android 외']",None,서울 강남구,경력 3년↑ · 계약직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613108,그루네트웍스,None,그루네트웍스 CSM 경력/신입 채용,"['IT컨설팅S', 'W영업관리거래처관리고객관리 외']",None,경기 고양시 일산동구 외,경력무관 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613104,(주)파더스랩,None,Automotive 차량용 SW개발자 채용 (신입/경력 3년이상),['미들웨어C++C언어Linux유지보수 외'],None,서울 강남구,경력 3년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613097,세영정보통신(주),None,[경력/신입]연구개발(R&D) 연구원 모집 (소프트웨어 개발-C언어),"['임베디드펌웨어S', 'W연구원기술연구 외']",None,경북 구미시,경력무관 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46613092,그루네트웍스,None,그루네트웍스 IT컨설턴트 경력/신입 채용,"['S', 'W영업관리영업직IT영업거래처관리 외']",None,경기 고양시 일산동구 외,경력무관 · 정규직,학력무관
