,년,월,제목,부제목,링크,작가,출판사,출판일,가격,리뷰,리뷰링크,별점,태그,book_id
77,2023,8,사랑의 기술,,https://www.yes24.com//Product/Goods/77728036,['에리히 프롬'],문예출판사,2019년 09월,"14,400원",58,https://www.yes24.com/Product/Goods/77728036?ReviewYn=Y,9.1,"['#북클러버의선택', '#사랑의형태', '#표지예쁜책', '#책읽아웃', '#이정도는읽어야교양인']",77728036
78,2023,8,매일 만들어 먹고 싶은 오픈 샌드위치 & 토핑 샐러드 ,아리미의 만능 속재료 37가지로 샌드위치와 샐러드 동시 완성하기!,https://www.yes24.com//Product/Goods/121914147,['신아림'],레시피팩토리(단행),2023년 08월,"16,920원",17,https://www.yes24.com/Product/Goods/121914147?ReviewYn=Y,9.9,[],121914147
79,2023,8,드래곤볼 SD 1 ,,https://www.yes24.com//Product/Goods/121808902,['토리야마 아키라'],서울미디어코믹스(서울문화사),2023년 08월,"9,000원",9,https://www.yes24.com/Product/Goods/121808902?ReviewYn=Y,10.0,[],121808902
80,2023,8,리얼 오사카,오사카를 가장 멋지게 여행하는 방법,https://www.yes24.com//Product/Goods/115800325,['황성민'],한빛라이프,2022년 12월,"16,920원",13,https://www.yes24.com/Product/Goods/115800325?ReviewYn=Y,9.9,"['#일본여행', '#해외도시여행']",115800325
81,2023,8,모녀의 세계,"사랑한 만큼 상처 주고, 가까운 만큼 원망스러운",https://www.yes24.com//Product/Goods/104743650,['김지윤'],은행나무,2021년 11월,"13,500원",34,https://www.yes24.com/Product/Goods/104743650?ReviewYn=Y,9.6,"['#엄마와딸', '#인문위클리레터에소개된책', '#책읽아웃', '#북클러버의선택', '#어린시절의나와만나다']",104743650
82,2023,8,환경과 생태 쫌 아는 10대,"우리, 100년 뒤에도 만날 수 있을까요?",https://www.yes24.com//Product/Goods/73288700,['최원형'],풀빛,2019년 05월,"11,700원",12,https://www.yes24.com/Product/Goods/73288700?ReviewYn=Y,9.6,"['#올해의환경책', '#국립어린이청소년도서관사서추천', '#지구지킴이', '#인간과자연', '#환경보호']",73288700
83,2023,8,100 인생 그림책,,https://www.yes24.com//Product/Goods/69747499,['하이케 팔러'],사계절,2019년 02월,"18,000원",58,https://www.yes24.com/Product/Goods/69747499?ReviewYn=Y,9.5,"['#MD의구매리스트', '#내맘대로올해의책', '#책읽아웃', '#표지예쁜책', '#일상의아름다움']",69747499
84,2023,8,베테랑의 공부,대한민국 정부 1호 동시통역사의 자기 연마의 시간,https://www.yes24.com//Product/Goods/119109154,['임종령'],콘택트,2023년 05월,"16,650원",39,https://www.yes24.com/Product/Goods/119109154?ReviewYn=Y,9.6,"['#누구나영어할수있다', '#어른의공부법', '#공부는왜할까?']",119109154
85,2023,8,나는 왜 내 마음이 버거울까?,정신과 의사 캘선생의 상담소,https://www.yes24.com//Product/Goods/121514021,['유영서'],미래의창,2023년 08월,"16,200원",10,https://www.yes24.com/Product/Goods/121514021?ReviewYn=Y,9.6,"['#이달의굿즈', '#우울한당신에게', '#불안', '#불안장애', '#심리학처방전']",121514021
86,2023,8,2024 전한길 한국사 3.0 기출문제집,,https://www.yes24.com//Product/Goods/119772229,['전한길'],메가스터디교육(공무원),2023년 07월,"34,200원",8,https://www.yes24.com/Product/Goods/119772229?ReviewYn=Y,10.0,['#분철'],119772229
87,2023,8,고양이 해결사 깜냥 1 ,아파트의 평화를 지켜라!,https://www.yes24.com//Product/Goods/89525316,['홍민정'],창비,2020년 03월,"9,900원",205,https://www.yes24.com/Product/Goods/89525316?ReviewYn=Y,9.6,"['#최신작알림신청인기작가', '#독서지도안', '#고양이가세상을구원할거야', '#다시보는2020', '#세이브위드스토리']",89525316
88,2023,8,소유냐 존재냐,,https://www.yes24.com//Product/Goods/89182437,['에리히 프롬'],까치(까치글방),2020년 02월,"10,800원",38,https://www.yes24.com/Product/Goods/89182437?ReviewYn=Y,9.5,[],89182437
89,2023,8,백년 면역력을 키우는 짠맛의 힘 ,원인 모를 염증과 만성질환에서 탈출하는 최강의 소금 사용설명서,https://www.yes24.com//Product/Goods/69250355,['김은숙'],앵글북스,2019년 01월,"15,750원",22,https://www.yes24.com/Product/Goods/69250355?ReviewYn=Y,9.2,"['#크레마클럽에있어요', '#면역력높이기', '#건강하게오래살기', '#건강한식사']",69250355
90,2023,8,미적분의 쓸모,보통 사람들도 이해하는 새로운 미래의 언어,https://www.yes24.com//Product/Goods/109590169,['한화택'],더퀘스트,2022년 05월,"17,550원",35,https://www.yes24.com/Product/Goods/109590169?ReviewYn=Y,9.7,"['#수리논술', '#크레마클럽에있어요']",109590169
91,2023,8,차가운 자본주의,,https://www.yes24.com//Product/Goods/120254068,['윤루카스'],떠오름,2023년 07월,"15,750원",1,https://www.yes24.com/Product/Goods/120254068?ReviewYn=Y,10.0,[],120254068
92,2023,8,커리지,두려움은 반응이고 용기는 결정이다,https://www.yes24.com//Product/Goods/120776646,['최익성'],플랜비디자인,2023년 08월,"15,300원",50,https://www.yes24.com/Product/Goods/120776646?ReviewYn=Y,10.0,[],120776646
93,2023,8,나는 블로그로 월급보다 많이 번다,상위노출부터 수익화까지 네이버 블로그 한 권으로 끝내기,https://www.yes24.com//Product/Goods/118762957,['정태영(짜루)'],경이로움,2023년 05월,"15,750원",48,https://www.yes24.com/Product/Goods/118762957?ReviewYn=Y,9.8,[],118762957
94,2023,8,ETS 토익 단기공략 650+ (LC+RC),기출 문항으로 보강된 단기완성 시리즈,https://www.yes24.com//Product/Goods/91323411,['ETS'],YBM(와이비엠),2020년 07월,"16,200원",16,https://www.yes24.com/Product/Goods/91323411?ReviewYn=Y,9.7,['#분철'],91323411
95,2023,8,"있는 공간, 없는 공간",대한민국 1등 핫플레이스의 법칙,https://www.yes24.com//Product/Goods/119420884,['유정수'],쌤앤파커스,2023년 06월,"16,200원",82,https://www.yes24.com/Product/Goods/119420884?ReviewYn=Y,9.8,"['#마케팅전략', '#멋진건축물', '#브랜딩잘하는법']",119420884
96,2023,8,주술회전 19 일반판 ,도쿄 제1콜로니-화내는 남자- ,https://www.yes24.com//Product/Goods/110127724,['아쿠타미 게게'],서울미디어코믹스(서울문화사),2022년 06월,"5,400원",28,https://www.yes24.com/Product/Goods/110127724?ReviewYn=Y,10.0,[],110127724
97,2023,8,친구의 전설,,https://www.yes24.com//Product/Goods/102366588,['이지은'],웅진주니어,2021년 06월,"12,600원",118,https://www.yes24.com/Product/Goods/102366588?ReviewYn=Y,9.8,"['#독서지도안', '#2022아침독서추천도서', '#책씨앗2022최고의책', '#국립어린이청소년도서관사서추천', '#라키비움J수록도서']",102366588
98,2023,8,예술에 대한 여덟 가지 답변의 역사,,https://www.yes24.com//Product/Goods/90348902,['김진엽'],우리학교,2020년 05월,"15,300원",6,https://www.yes24.com/Product/Goods/90348902?ReviewYn=Y,8.6,"['#가볍게교양쌓기', '#예술배우기']",90348902
99,2023,8,월든,,https://www.yes24.com//Product/Goods/5531156,['헨리 데이비드 소로우'],은행나무,2011년 08월,"11,700원",94,https://www.yes24.com/Product/Goods/5531156?ReviewYn=Y,8.7,"['#갯마을차차차', '#KBS100인의리딩쇼지구를읽다', '#갯마을차차차에나온책', '#드라마에소개된책', '#인간과자연']",5531156
100,2023,8,당뇨와 고혈압 잡는 저탄수 균형식 다이어트 ,180일 식단 챌린지로 건강 되찾은 셰프의 맛있는 레시피! ,https://www.yes24.com//Product/Goods/120182762,['윤지아'],레시피팩토리(단행),2023년 07월,"18,900원",24,https://www.yes24.com/Product/Goods/120182762?ReviewYn=Y,10.0,[],120182762
101,2023,8,내일은 발명왕 39,미래의 음식,https://www.yes24.com//Product/Goods/120766300,['곰돌이 co.'],미래엔아이세움,2023년 07월,"13,050원",43,https://www.yes24.com/Product/Goods/120766300?ReviewYn=Y,10.0,[],120766300
102,2023,8,마케팅이다,세스 고딘의,https://www.yes24.com//Product/Goods/71388571,['세스 고딘'],쌤앤파커스,2019년 03월,"16,200원",111,https://www.yes24.com/Product/Goods/71388571?ReviewYn=Y,8.9,"['#크레마클럽에있어요', '#마케터는보라', '#마케팅이란']",71388571
103,2023,8,나의 꿈 부자 할머니,,https://www.yes24.com//Product/Goods/121508978,['박지수'],메이트북스,2023년 08월,"15,300원",41,https://www.yes24.com/Product/Goods/121508978?ReviewYn=Y,9.8,['#이달의굿즈'],121508978
104,2023,8,신상품,터지는 상품은 이렇게 만들어집니다,https://www.yes24.com//Product/Goods/121155032,['천지윤'],북스톤,2023년 08월,"16,200원",2,https://www.yes24.com/Product/Goods/121155032?ReviewYn=Y,10.0,[],121155032
105,2023,8,인생의 저력,53가지 지혜로 내 마음을 돌보는 법,https://www.yes24.com//Product/Goods/120761376,['판덩'],미디어숲,2023년 08월,"17,820원",26,https://www.yes24.com/Product/Goods/120761376?ReviewYn=Y,9.8,[],120761376
106,2023,8,열두 발자국 (리커버 에디션),,https://www.yes24.com//Product/Goods/116922356,['정재승'],어크로스,2023년 01월,"16,200원",13,https://www.yes24.com/Product/Goods/116922356?ReviewYn=Y,9.6,[],116922356
107,2023,8,에그박사 1 ,자연 생물 관찰 만화,https://www.yes24.com//Product/Goods/91160008,['에그박사'],미래엔아이세움,2020년 07월,"10,800원",54,https://www.yes24.com/Product/Goods/91160008?ReviewYn=Y,9.8,[],91160008
108,2023,8,머핀 & 비스킷,간식부터 식사까지 아메리칸 베이킹 레시피,https://www.yes24.com//Product/Goods/67515957,['오츠보 호마래'],수작걸다,2019년 01월,"3,960원",7,https://www.yes24.com/Product/Goods/67515957?ReviewYn=Y,9.6,[],67515957
109,2023,8,환자 혁명,약과 병원에 의존하던 건강 주권을 회복하라,https://www.yes24.com//Product/Goods/56024674,['조한경'],에디터,2017년 11월,"13,500원",73,https://www.yes24.com/Product/Goods/56024674?ReviewYn=Y,9.0,[],56024674
110,2023,8,리얼리티 트랜서핑 1,러시아 물리학자의 시크릿 노트,https://www.yes24.com//Product/Goods/3268498,['바딤 젤란드'],정신세계사,2009년 02월,"9,900원",53,https://www.yes24.com/Product/Goods/3268498?ReviewYn=Y,9.3,[],3268498
111,2023,8,자기 앞의 생,,https://www.yes24.com//Product/Goods/359901,['로맹 가리'],문학동네,2003년 05월,"11,700원",295,https://www.yes24.com/Product/Goods/359901?ReviewYn=Y,9.1,[],359901
112,2023,8,혼자 공부하는 머신러닝+딥러닝,1:1 과외하듯 배우는 인공지능 자습서,https://www.yes24.com//Product/Goods/96024871,['박해선'],한빛미디어,2020년 12월,"23,400원",38,https://www.yes24.com/Product/Goods/96024871?ReviewYn=Y,9.7,[],96024871
113,2023,8,군중심리 ,,https://www.yes24.com//Product/Goods/104085885,['귀스타브 르 봉'],현대지성,2021년 10월,"10,800원",85,https://www.yes24.com/Product/Goods/104085885?ReviewYn=Y,9.9,[],104085885
114,2023,8,여학교의 별 3 ,,https://www.yes24.com//Product/Goods/118922387,['와야마 야마'],문학동네,2023년 05월,"7,650원",69,https://www.yes24.com/Product/Goods/118922387?ReviewYn=Y,9.8,[],118922387
115,2023,8,미꽃체 필사 노트,미꽃 글씨로 따라 쓰는 인생시(時),https://www.yes24.com//Product/Goods/119812007,['최현미'],시원북스,2023년 06월,"17,820원",9,https://www.yes24.com/Product/Goods/119812007?ReviewYn=Y,9.6,[],119812007
116,2023,8,비욘드 더 스토리 BEYOND THE STORY   ,10-YEAR RECORD OF BTS,https://www.yes24.com//Product/Goods/119578103,['강명석'],빅히트뮤직(BIGHIT MUSIC),2023년 07월,"31,500원",22,https://www.yes24.com/Product/Goods/119578103?ReviewYn=Y,9.7,[],119578103
117,2023,8,미움받을 용기 2 (200만 부 기념 스페셜 에디션),사랑과 진정한 자립에 대한 아들러의 가르침 ,https://www.yes24.com//Product/Goods/116599481,['기시미 이치로'],인플루엔셜,2022년 12월,"14,310원",8,https://www.yes24.com/Product/Goods/116599481?ReviewYn=Y,9.8,[],116599481
118,2023,8,최선의 고통,"고통과 쾌락, 그 최적의 지점에서",https://www.yes24.com//Product/Goods/109004280,['폴 블룸'],알에이치코리아(RHK),2022년 04월,"16,020원",15,https://www.yes24.com/Product/Goods/109004280?ReviewYn=Y,9.3,[],109004280
119,2023,8,재와 물거품,,https://www.yes24.com//Product/Goods/101965629,['김청귤'],안전가옥,2021년 05월,"9,000원",32,https://www.yes24.com/Product/Goods/101965629?ReviewYn=Y,8.6,[],101965629
0,2023,8,그대 늙어가는 것이 아니라 익어가는 것이다,인생 절반을 지나고 깨달은 인생 문장 65 ,https://www.yes24.com//Product/Goods/116413599,['오평선'],포레스트북스,2022년 12월,"14,220원",59,https://www.yes24.com/Product/Goods/116413599?ReviewYn=Y,9.7,[],116413599
1,2023,8,시간을 파는 상점,,https://www.yes24.com//Product/Goods/6699994,['김선영'],자음과모음,2012년 04월,"12,150원",179,https://www.yes24.com/Product/Goods/6699994?ReviewYn=Y,9.0,"['#국립어린이청소년도서관사서추천', '#의뢰해결소', '#크로노스']",6699994
2,2023,8,66일 밥상머리 대화법 ,아이의 50년을 결정하는 하루 5분 식탁 대화의 비밀  ,https://www.yes24.com//Product/Goods/119007670,['김종원'],카시오페아,2023년 05월,"16,200원",52,https://www.yes24.com/Product/Goods/119007670?ReviewYn=Y,10.0,"['#어린이좋은습관', '#친절한인문학', '#대화의기술']",119007670
3,2023,8,2023 에듀윌 제과·제빵기능사 필기끝장 (산업기사 대비가능),"집중노트&무료특강 제공, 교재 수록+CBT 모의고사 20회",https://www.yes24.com//Product/Goods/115833661,['오명석'],에듀윌,2023년 01월,"19,800원",12,https://www.yes24.com/Product/Goods/115833661?ReviewYn=Y,9.8,['#분철'],115833661
4,2023,8,모모,,https://www.yes24.com//Product/Goods/1263,['미하엘 엔데'],비룡소,1999년 02월,"13,500원",310,https://www.yes24.com/Product/Goods/1263?ReviewYn=Y,9.0,"['#느긋하고유쾌한삶', '#시간여행']",1263
5,2023,8,비밀요원 레너드 16,유령선의 비밀을 밝혀라!,https://www.yes24.com//Product/Goods/120791922,['박설연'],아울북,2023년 07월,"13,320원",13,https://www.yes24.com/Product/Goods/120791922?ReviewYn=Y,10.0,[],120791922
6,2023,8,나는 소망한다 내게 금지된 것을,,https://www.yes24.com//Product/Goods/72127217,['양귀자'],쓰다,2019년 04월,"13,500원",130,https://www.yes24.com/Product/Goods/72127217?ReviewYn=Y,9.6,"['#페미니즘', '#여성문학']",72127217
7,2023,8,사이토 히토리의 상식을 깨부숴라,1퍼센트 부자의 유쾌하고 따뜻한 상식 파괴법,https://www.yes24.com//Product/Goods/121954164,['사이토 히토리'],나비스쿨(NAVI SCHOOL),2023년 08월,"15,030원",24,https://www.yes24.com/Product/Goods/121954164?ReviewYn=Y,9.6,['#얼리리더'],121954164
8,2023,8,술기로운 세계사,하룻밤 술로 배우는 세계사,https://www.yes24.com//Product/Goods/120166679,['명욱'],포르체,2023년 07월,"16,020원",20,https://www.yes24.com/Product/Goods/120166679?ReviewYn=Y,10.0,"['#ㅁㅁ로읽는역사', '#ㅁㅁ로본세계사']",120166679
9,2023,8,2023·2024 큰별쌤과 재미있게 공부하는 초등 한국사능력검정시험,,https://www.yes24.com//Product/Goods/119830339,['최태성'],이투스북,2023년 06월,"17,100원",0,None,0,['#분철'],119830339
10,2023,8,기도는 사라지지 않는다,,https://www.yes24.com//Product/Goods/118858984,['최상훈'],규장,2023년 05월,"19,800원",9,https://www.yes24.com/Product/Goods/118858984?ReviewYn=Y,9.9,"['#기독교가나아가야할길', '#기독교에세이']",118858984
11,2023,8,2023 오직 간호대생을 위한 간호사 면접,,https://www.yes24.com//Product/Goods/118335107,['주선희'],홍지문,2023년 04월,"23,850원",2,https://www.yes24.com/Product/Goods/118335107?ReviewYn=Y,8.0,['#분철'],118335107
12,2023,8,정재승의 인간 탐구 보고서 11,인간을 울고 웃게 만드는 스트레스,https://www.yes24.com//Product/Goods/118054477,['이고은'],아울북,2023년 03월,"14,220원",30,https://www.yes24.com/Product/Goods/118054477?ReviewYn=Y,9.8,"['#과학동화', '#뇌과학', '#뇌가내를안다면', '#집사부일체']",118054477
13,2023,8,2023 에듀윌 공인중개사 심정욱 합격서 민법 및 민사특별법,,https://www.yes24.com//Product/Goods/116207839,['심정욱'],에듀윌,2023년 01월,"14,400원",20,https://www.yes24.com/Product/Goods/116207839?ReviewYn=Y,10.0,['#분철'],116207839
14,2023,8,해커스 토익 실전 1000제 3 RC READING 문제집 (리딩),최신 토익 리딩 실전 기출 유형,https://www.yes24.com//Product/Goods/110244150,['해커스 어학연구소'],해커스어학연구소,2022년 06월,"10,710원",20,https://www.yes24.com/Product/Goods/110244150?ReviewYn=Y,9.8,['#분철'],110244150
15,2023,8,갈매기에게 나는 법을 가르쳐준 고양이,,https://www.yes24.com//Product/Goods/104722909,['루이스 세뿔베다'],바다출판사,2021년 09월,"8,820원",5,https://www.yes24.com/Product/Goods/104722909?ReviewYn=Y,9.4,['#책읽아웃'],104722909
16,2023,8,용기 충전소,,https://www.yes24.com//Product/Goods/101964271,['선시야'],잇츠북어린이,2021년 05월,"10,080원",21,https://www.yes24.com/Product/Goods/101964271?ReviewYn=Y,9.9,"['#2023경남독서한마당선정도서', '#자존감을높이는방법', '#소심한게어때서', '#용기']",101964271
17,2023,8,진짜 쓰는 프리미어 프로 영상 편집,유튜브 및 SNS 콘텐츠 제작을 위한 동영상 편집 실무 강의,https://www.yes24.com//Product/Goods/119609102,['조블리'],제이펍,2023년 07월,"21,600원",12,https://www.yes24.com/Product/Goods/119609102?ReviewYn=Y,10.0,['#분철'],119609102
18,2023,8,이제서야 이해되는 불교,단숨에 읽어지고 즐겁게 깨치는 원영 스님의 불교 수업,https://www.yes24.com//Product/Goods/119001184,['원영'],불광출판사,2023년 05월,"16,200원",2,https://www.yes24.com/Product/Goods/119001184?ReviewYn=Y,8.0,"['#입문자를위한쉬운불교책', '#불교의인문치유', '#불교경전법문공부', '#불교의업과수행', '#불교경전']",119001184
19,2023,8,나와 너의 365일,,https://www.yes24.com//Product/Goods/117945784,['유이하'],모모,2023년 03월,"13,950원",32,https://www.yes24.com/Product/Goods/117945784?ReviewYn=Y,10.0,['#봄날엔로맨스'],117945784
20,2023,8,파과,,https://www.yes24.com//Product/Goods/59990444,['구병모'],위즈덤하우스,2018년 04월,"12,600원",122,https://www.yes24.com/Product/Goods/59990444?ReviewYn=Y,9.1,"['#영화제작원해요', '#독립적인여성', '#빨간책방']",59990444
21,2023,8,읽으면서 바로 써먹는 어린이 수수께끼 : 공포 특급,,https://www.yes24.com//Product/Goods/110698112,['한날'],파란정원,2022년 07월,"11,700원",50,https://www.yes24.com/Product/Goods/110698112?ReviewYn=Y,9.8,[],110698112
22,2023,8,일의 격,"성장하는 나, 성공하는 조직, 성숙한 삶",https://www.yes24.com//Product/Goods/102485494,['신수정'],턴어라운드,2021년 07월,"16,200원",27,https://www.yes24.com/Product/Goods/102485494?ReviewYn=Y,9.2,['#경영전략'],102485494
23,2023,8,"시선으로부터,",,https://www.yes24.com//Product/Goods/90367403,['정세랑'],문학동네,2020년 06월,"12,600원",262,https://www.yes24.com/Product/Goods/90367403?ReviewYn=Y,9.4,"['#2020젊은작가TOP5', '#추리책방', '#세계여성의날', '#여성의날', '#KBS우리시대의소설']",90367403
24,2023,8,김명섭의 헬스 교실,보디빌더 경험에 해부학을 접목한,https://www.yes24.com//Product/Goods/118677563,['김명섭'],싸이프레스,2023년 05월,"22,320원",28,https://www.yes24.com/Product/Goods/118677563?ReviewYn=Y,9.9,['#이달의굿즈'],118677563
25,2023,8,TEPS 서울대 텝스관리위원회 공식 기출문제집 : 출제기관 공식 수험서,,https://www.yes24.com//Product/Goods/116452641,['서울대 TEPS관리위원회'],챔프스터디,2023년 01월,"19,800원",4,https://www.yes24.com/Product/Goods/116452641?ReviewYn=Y,8.6,['#분철'],116452641
26,2023,8,똥볶이 할멈 1,아이들을 지켜라!,https://www.yes24.com//Product/Goods/103771515,['강효미'],슈크림북,2021년 09월,"11,250원",44,https://www.yes24.com/Product/Goods/103771515?ReviewYn=Y,10.0,"['#환상동화', '#모험동화', '#판타지']",103771515
27,2023,8,2024 해커스공무원 이중석 맵핑 한국사 올인원 블랭크노트 ,9급공무원 전 직렬,https://www.yes24.com//Product/Goods/119852866,['이중석'],해커스공무원,2023년 07월,"17,100원",16,https://www.yes24.com/Product/Goods/119852866?ReviewYn=Y,9.8,[],119852866
28,2023,8,채사장의 지대넓얕 5 : 자본주의의 역습,지적 대화를 위한 넓고 얕은 지식,https://www.yes24.com//Product/Goods/115835506,['채사장'],돌핀북,2022년 12월,"13,500원",36,https://www.yes24.com/Product/Goods/115835506?ReviewYn=Y,9.8,"['#어린이경제교육', '#학습만화']",115835506
29,2023,8,책과 노니는 집,,https://www.yes24.com//Product/Goods/3248548,['이영서'],문학동네,2009년 01월,"10,350원",154,https://www.yes24.com/Product/Goods/3248548?ReviewYn=Y,9.6,"['#국립어린이청소년도서관사서추천', '#문학동네어린이문학상수상작', '#초등교과서수록도서', '#문학으로보는역사', '#조선']",3248548
30,2023,8,해커스 토플 리딩 (Hackers TOEFL Reading),"TOEFL iBT 최신출제경향 완벽 반영, 기본부터 실전까지 iBT 토플 리딩 완벽 대비, iBT 토플 실전모의고사 제공",https://www.yes24.com//Product/Goods/76897278,['David Cho'],해커스어학연구소,2019년 08월,"21,510원",10,https://www.yes24.com/Product/Goods/76897278?ReviewYn=Y,9.4,['#분철'],76897278
31,2023,8,2023 에듀윌 공기업 NCS 통합 기본서,PSAT형+모듈형+실전모의고사,https://www.yes24.com//Product/Goods/115807968,['에듀윌 취업연구소'],에듀윌,2023년 01월,"24,300원",82,https://www.yes24.com/Product/Goods/115807968?ReviewYn=Y,10.0,['#분철'],115807968
32,2023,8,고통의 비밀,통증에 관한 오해와 진실,https://www.yes24.com//Product/Goods/115204374,['몬티 라이먼'],상상스퀘어,2022년 11월,"16,020원",24,https://www.yes24.com/Product/Goods/115204374?ReviewYn=Y,8.8,['#통증케어'],115204374
33,2023,8,슬램덩크 신장재편판 20,북산vs.산왕공고 5,https://www.yes24.com//Product/Goods/66360837,['이노우에 타케히코'],대원,2018년 11월,"6,300원",86,https://www.yes24.com/Product/Goods/66360837?ReviewYn=Y,9.8,"['#왼손은거들뿐', '#스포츠만화', '#농구', '#스포츠물', '#전설의레전드']",66360837
34,2023,8,명상록,철학자 황제가 전쟁터에서 자신에게 쓴 일기,https://www.yes24.com//Product/Goods/59463540,['마르쿠스 아우렐리우스'],현대지성,2018년 04월,"10,800원",148,https://www.yes24.com/Product/Goods/59463540?ReviewYn=Y,9.4,"['#마르쿠스아우렐리우스', '#명상록', '#크레마클럽에있어요', '#완역']",59463540
35,2023,8,난장이가 쏘아올린 작은 공,,https://www.yes24.com//Product/Goods/141729,['조세희'],이성과 힘,2000년 07월,"11,700원",211,https://www.yes24.com/Product/Goods/141729?ReviewYn=Y,8.8,"['#Y2K책장소환', '#KBS우리시대의소설', '#문재인대통령이읽은책', '#동인문학상수상작', '#밀리언셀러']",141729
36,2023,8,"비욘드 디스럽션, 파괴적 혁신을 넘어",블루오션 창시자의 새로운 혁신 전략,https://www.yes24.com//Product/Goods/120010888,['김위찬'],한국경제신문사(한경비피),2023년 07월,"21,600원",12,https://www.yes24.com/Product/Goods/120010888?ReviewYn=Y,9.7,[],120010888
37,2023,8,이상한 과자 가게 전천당 17,,https://www.yes24.com//Product/Goods/117934149,['히로시마 레이코'],길벗스쿨,2023년 03월,"11,700원",57,https://www.yes24.com/Product/Goods/117934149?ReviewYn=Y,9.8,"['#마법의물건', '#초등미스터리', '#환상동화']",117934149
38,2023,8,쇼코의 미소,,https://www.yes24.com//Product/Goods/29288225,['최은영'],문학동네,2016년 07월,"13,050원",246,https://www.yes24.com/Product/Goods/29288225?ReviewYn=Y,9.1,"['#작가를찾습니다_당신의작가를찾아보세요', '#KBS우리시대의소설', '#김연수작가추천', '#북클러버의선택', '#HERSTORY']",29288225
39,2023,8,집에서 운영하는 작은 빵집 SOFT BREAD ,,https://www.yes24.com//Product/Goods/119808554,['호야'],더테이블,2023년 06월,"29,700원",42,https://www.yes24.com/Product/Goods/119808554?ReviewYn=Y,10.0,[],119808554
40,2023,8,이적의 단어들,,https://www.yes24.com//Product/Goods/119116577,['이적'],김영사,2023년 05월,"13,320원",72,https://www.yes24.com/Product/Goods/119116577?ReviewYn=Y,9.7,"['#문학뉴스레터에소개된책', '#연예인작가', '#연예인에세이']",119116577
41,2023,8,2023 에듀윌 공인중개사 이영방 합격서 부동산학개론,,https://www.yes24.com//Product/Goods/116037471,['이영방'],에듀윌,2023년 01월,"14,400원",23,https://www.yes24.com/Product/Goods/116037471?ReviewYn=Y,10.0,['#분철'],116037471
42,2023,8,흔한남매 11,,https://www.yes24.com//Product/Goods/110836828,['흔한남매'],미래엔아이세움,2022년 07월,"13,050원",103,https://www.yes24.com/Product/Goods/110836828?ReviewYn=Y,9.8,"['#학습만화', '#유튜브', '#유튜버', '#남매']",110836828
43,2023,8,플라스틱 인간,,https://www.yes24.com//Product/Goods/110510202,['안수민'],국민서관,2022년 06월,"12,600원",41,https://www.yes24.com/Product/Goods/110510202?ReviewYn=Y,10.0,"['#2023경남독서한마당선정도서', '#지구가아파가지구', '#플라스틱프리', '#환경그림책', '#환경보호']",110510202
44,2023,8,절제의 성공학,운명을 만드는,https://www.yes24.com//Product/Goods/9433619,['미즈노 남보쿠'],바람,2013년 07월,"10,350원",48,https://www.yes24.com/Product/Goods/9433619?ReviewYn=Y,9.5,"['#성공하고싶다면', '#성공과성장']",9433619
45,2023,8,달과 6펜스,,https://www.yes24.com//Product/Goods/135880,['윌리엄 서머싯 몸'],민음사,2000년 06월,"9,000원",243,https://www.yes24.com/Product/Goods/135880?ReviewYn=Y,9.0,"['#노벨상수상자', '#노벨문학상수상작가', '#20세기고전', '#예술가']",135880
46,2023,8,1학년 받아쓰기,30일 만에 완성하는,https://www.yes24.com//Product/Goods/121507450,['하유정'],한빛에듀,2023년 08월,"13,500원",9,https://www.yes24.com/Product/Goods/121507450?ReviewYn=Y,10.0,[],121507450
47,2023,8,일본어 상용한자 무작정 따라하기 1,"일본어 한자 읽기,  암기에도 우선순위가 있다!",https://www.yes24.com//Product/Goods/117117486,['권경배'],길벗이지톡,2023년 01월,"23,400원",14,https://www.yes24.com/Product/Goods/117117486?ReviewYn=Y,9.6,['#분철'],117117486
48,2023,8,철학의 숲,동화와 신화 속에 숨겨진 26가지 생각씨앗을 찾아서,https://www.yes24.com//Product/Goods/91901557,['브렌던 오도너휴'],포레스트북스,2020년 08월,"14,400원",40,https://www.yes24.com/Product/Goods/91901557?ReviewYn=Y,9.0,"['#생각수업', '#사고력', '#재미있는철학']",91901557
49,2023,8,처음 배우는 주식 차트,,https://www.yes24.com//Product/Goods/118472695,['친절한 재승씨(한재승)'],알에이치코리아(RHK),2023년 04월,"34,200원",21,https://www.yes24.com/Product/Goods/118472695?ReviewYn=Y,9.7,[],118472695
50,2023,8,킹덤 (KINGDOM) 67 ,,https://www.yes24.com//Product/Goods/120219965,['하라 야스히사'],대원,2023년 07월,"4,950원",4,https://www.yes24.com/Product/Goods/120219965?ReviewYn=Y,10.0,[],120219965
51,2023,8,혼자 공부하는 파이썬,1:1 과외하듯 배우는 프로그래밍 자습서,https://www.yes24.com//Product/Goods/109625396,['윤인성'],한빛미디어,2022년 06월,"19,800원",54,https://www.yes24.com/Product/Goods/109625396?ReviewYn=Y,9.5,['#분철'],109625396
